Year	CAJA	habitat	anillaM	anillaH	FP	TP	NP	NPRIP	EDREALM	EDRETM	PESOM	TARSOM	EDREALH	EDRETH	PESOH	TARSOH	ACAROBOLSA	ACAROcual	NPUPAS	PUPASCUAL	TempIncub	VarTApril	MeanTApril	MinTApril	MaxTApril
2010	F_MT	Montesclaros	FV4484	FV4486	27	5	5	0	1	1	11.37	19.15	1	1	NA	18.85	75	1	0	0	18.8	13.5	11.9	6.2	19.7
2010	V_MT	Montesclaros	KH0028	FC1362	21	6	5	NA	2	2	11.96	19.68	3	2	NA	19.25	0	0	0	0	20.3	13.5	11.9	6.2	19.7
2011	1H	Hiruela	FV4280	KH0658	16	5	4	0	2	2	12.43	19.75	1	1	NA	19.62	NA	NA	0	0	17.8	11.2	14.3	8.8	20
2011	3H	Hiruela	KT9009	wz318786	7	5	5	0	2	2	12.1	19.81	3	2	NA	19.37	NA	NA	0	0	17.4	11.2	14.3	8.8	20
2011	5H	Hiruela	zz318906	KT9016	9	6	6	0	3	2	12.54	19.07	2	2	NA	18.83	25	1	0	0	17.4	11.2	14.3	8.8	20
2011	9H	Hiruela	FV4255	KH0047	12	6	3	3	2	2	12.16	19.25	2	2	NA	18.68	25	1	0	0	18.1	11.2	14.3	8.8	20
2011	11H	Hiruela	KT9008	FV4103	8	7	6	1	2	2	11.83	19.84	2	2	NA	19.42	26	1	0	0	17.3	11.2	14.3	8.8	20
2011	13H	Hiruela	FV4717	FC1081	18	6	4	1	2	2	12.88	19.92	4	2	NA	19.46	0	0	0	0	17.5	11.2	14.3	8.8	20
2011	17H	Hiruela	KT9119	KT9118	14	5	3	0	2	2	11.52	19.59	1	1	NA	19.74	0	0	0	0	18	11.2	14.3	8.8	20
2011	19H	Hiruela	O45275	FC1356	10	4	6	0	3	2	12.22	18.81	4	2	NA	19.4	2	0	0	0	17.4	11.2	14.3	8.8	20
2011	21H	Hiruela	KT9001	FC1123	6	6	6	0	2	2	12.62	20.03	4	2	NA	18.78	2	0	0	0	16.9	11.2	14.3	8.8	20
2011	23H	Hiruela	FV4066	EA1320	9	6	6	0	4	2	12.11	18.51	6	2	NA	20.24	0	0	0	0	17.3	11.2	14.3	8.8	20
2011	25H	Hiruela	KH0034	FC1718	9	5	5	0	3	2	NA	NA	4	2	NA	19.55	5	0	0	0	17.4	11.2	14.3	8.8	20
2011	27H	Hiruela	NA	FV4105	16	6	0	5	NA	NA	NA	NA	2	2	NA	NA	NA	NA	NA	NA	17.7	11.2	14.3	8.8	20
2011	31H	Hiruela	KH0188	KT9448	22	6	6	0	1	1	11.87	18.68	1	1	NA	19.27	0	0	NA	NA	15.5	11.2	14.3	8.8	20
2011	33H	Hiruela	KH0010	wz318512	7	6	6	0	3	2	12.16	18.26	3	2	NA	19.64	0	0	0	0	17.2	11.2	14.3	8.8	20
2011	35H	Hiruela	FV4353	KH0013	13	5	0	NA	2	2	12.83	19.2	3	2	NA	19.54	NA	NA	NA	NA	18.1	11.2	14.3	8.8	20
2011	39H	Hiruela	FV4566	KT0004	7	6	5	0	2	2	12.06	19.01	2	2	NA	19.46	0	0	2	1	17.2	11.2	14.3	8.8	20
2011	41H	Hiruela	FC1364	FV4662	9	6	4	0	4	2	12.26	18.47	3	2	NA	20.09	0	0	0	0	17.3	11.2	14.3	8.8	20
2011	45H	Hiruela	NA	FV4598	16	4	4	0	NA	NA	NA	NA	2	2	NA	19.4	NA	NA	NA	NA	17.3	11.2	14.3	8.8	20
2011	51H	Hiruela	EJ0358	KH0385	35	5	4	0	5	2	12.6	19.77	1	1	NA	19.35	30	1	3	1	20.5	11.2	14.3	8.8	20
2011	53H	Hiruela	O45261	wz318721	15	4	4	0	3	2	NA	19.55	4	2	NA	19.07	0	0	3	0	17.4	11.2	14.3	8.8	20
2011	55H	Hiruela	FV4057	KH0014	8	7	0	7	4	2	12.39	18.72	3	2	NA	19.52	NA	NA	NA	NA	17.3	11.2	14.3	8.8	20
2011	65H	Hiruela	KH0638	FV4317	15	6	6	0	1	1	11.43	19.98	2	2	NA	19.84	0	0	16	1	17.8	11.2	14.3	8.8	20
2011	67H	Hiruela	KH0015	NA	11	6	0	6	2	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	18	11.2	14.3	8.8	20
2011	69H	Hiruela	NA	NA	12	6	0	6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	18.1	11.2	14.3	8.8	20
2011	69H	Hiruela	KH0015	NA	NA	5	NA	NA	2	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	11.2	14.3	8.8	20
2011	71H	Hiruela	KH0179	KH0466	37	4	4	0	1	1	11.55	18.79	1	1	NA	19.56	3	0	15	1	21.1	11.2	14.3	8.8	20
2011	73H	Hiruela	NA	NA	16	5	0	5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	17.8	11.2	14.3	8.8	20
2011	77H	Hiruela	KT9018	FV4514	10	7	6	0	2	2	11.8	18.73	2	2	NA	18.36	30	1	0	0	18	11.2	14.3	8.8	20
2011	79H	Hiruela	FV4558	NA	15	6	6	0	2	2	11.7	20	NA	NA	NA	NA	0	0	11	1	18.2	11.2	14.3	8.8	20
2011	85H	Hiruela	NA	NA	14	6	0	5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	17.8	11.2	14.3	8.8	20
2011	89H	Hiruela	FV4390	FV4218	8	6	0	5	2	2	12.28	18.4	2	2	NA	18.37	NA	NA	NA	NA	17.4	11.2	14.3	8.8	20
2011	95H	Hiruela	FV4512	FV4463	7	6	0	6	2	2	11.96	19.7	2	2	NA	19.44	NA	NA	NA	NA	17.5	11.2	14.3	8.8	20
2011	97H	Hiruela	KH0060	KT9191	17	6	6	0	2	2	11.99	19	1	1	NA	19.05	2	0	2	1	17.6	11.2	14.3	8.8	20
2011	98H	Hiruela	FV4718	KH0002	16	6	6	0	2	2	11.91	19.9	3	2	NA	18.71	4	0	0	0	17.7	11.2	14.3	8.8	20
2011	100H	Hiruela	KT9593	FV4247	26	5	0	5	2	2	11.75	19.84	2	2	NA	19.21	NA	NA	NA	NA	15.6	11.2	14.3	8.8	20
2011	101H	Hiruela	CX6185	KH0224	13	5	4	0	7	2	12.04	18.75	1	1	NA	19.66	10	0	0	0	18.1	11.2	14.3	8.8	20
2011	102H	Hiruela	FV4405	KH0068	16	7	7	0	2	2	11.63	19.64	3	2	NA	19.53	5	0	0	0	17.7	11.2	14.3	8.8	20
2011	103BH	Hiruela	KT9666	KT9665	35	5	5	0	2	2	11.39	18.67	2	2	NA	19.47	12	1	1	1	20.7	11.2	14.3	8.8	20
2011	104H	Hiruela	EA8732	KT9003	6	6	6	0	5	2	12.61	19.7	2	2	NA	19.04	2	0	0	0	17.2	11.2	14.3	8.8	20
2011	107H	Hiruela	NA	KH0052	12	6	0	5	NA	NA	NA	NA	2	2	NA	18.39	NA	NA	NA	NA	18.1	11.2	14.3	8.8	20
2011	109H	Hiruela	O45390	KH0067	15	6	6	0	3	2	12.27	20.12	3	2	NA	19.89	3	0	0	0	17.8	11.2	14.3	8.8	20
2011	111H	Hiruela	FC1462	EA8782	12	6	5	NA	4	2	13.27	19.55	3	2	NA	19.09	2	0	0	0	18.1	11.2	14.3	8.8	20
2011	112H	Hiruela	FC1500	KT9059	13	5	4	0	4	2	12.58	19	2	2	NA	20.12	0	0	0	0	18.1	11.2	14.3	8.8	20
2011	113H	Hiruela	KT9181	FV4235	14	6	6	0	2	2	12.28	20.43	2	2	NA	19.1	0	0	0	0	17.5	11.2	14.3	8.8	20
2011	114H	Hiruela	KT9017	FC1664	11	6	0	6	2	2	12.66	19.14	4	2	NA	18.67	NA	NA	NA	NA	18	11.2	14.3	8.8	20
2011	DH_1	Hiruela	KT9007	wz318910	8	6	5	0	2	2	12.63	20.46	4	2	NA	19.8	0	0	0	0	17.4	11.2	14.3	8.8	20
2011	DH_3	Hiruela	FV4040	FV4527	13	6	6	0	4	2	12.22	18.75	2	2	NA	19.55	4	0	9	1	18	11.2	14.3	8.8	20
2011	DH_4	Hiruela	FV4053	KH0719	20	5	5	0	4	2	12.69	19.87	2	2	NA	19.58	4	0	0	0	17.1	11.2	14.3	8.8	20
2011	DH_5	Hiruela	KH0037	KH0025	7	7	0	7	2	2	11.69	19.47	2	2	NA	19.08	NA	NA	NA	NA	17.4	11.2	14.3	8.8	20
2011	DH_10	Hiruela	FV4446	KT9366	20	4	4	0	2	2	12.52	19.78	1	1	NA	20.45	0	0	8	1	17.3	11.2	14.3	8.8	20
2011	DH_11	Hiruela	FV4433	FV4030	16	6	5	0	2	2	11.33	19.74	2	2	NA	19.76	5	0	0	0	17.7	11.2	14.3	8.8	20
2011	DH_12	Hiruela	FC1301	EA8605	12	7	7	0	6	2	12.89	20.06	5	2	NA	19.22	14	1	0	0	18.3	11.2	14.3	8.8	20
2011	DH_14	Hiruela	KT9192	KH0169	16	5	4	0	2	2	12.01	20.6	1	1	NA	20.48	2	0	5	1	17.8	11.2	14.3	8.8	20
2011	DH_17	Hiruela	FV4210	FV4246	9	5	5	0	2	2	12.25	19.09	2	2	NA	19.26	11	1	0	0	17.4	11.2	14.3	8.8	20
2011	DH_18	Hiruela	FV4512	KT9594	23	6	4	0	2	2	NA	NA	2	2	NA	19.53	NA	NA	NA	NA	15.5	11.2	14.3	8.8	20
2011	DH_19	Hiruela	EA8738	KT0005	7	7	0	6	5	2	12.9	19.66	2	2	NA	19.34	NA	NA	NA	NA	17.4	11.2	14.3	8.8	20
2011	2H	Hiruela	FV4583	wz318569	6	6	6	0	2	2	11.18	19.14	3	2	NA	19.11	1	0	0	0	16.9	11.2	14.3	8.8	20
2011	4H	Hiruela	zz318467	EJ0585	10	6	6	0	3	2	12.53	18.42	5	2	NA	19.12	10	0	7	1	17.4	11.2	14.3	8.8	20
2011	6H	Hiruela	FC1143	wz317769	7	4	4	0	4	2	11.93	19.43	3	2	NA	19.81	4	0	0	0	17	11.2	14.3	8.8	20
2011	10H	Hiruela	KH0022	EJ0048	14	5	4	0	3	2	11.95	18.65	5	2	NA	19.68	0	0	15	1	17.6	11.2	14.3	8.8	20
2011	12H	Hiruela	KH0030	KH0100	12	6	5	0	3	2	12.25	20.36	2	2	NA	20.69	0	0	0	0	18.1	11.2	14.3	8.8	20
2011	14H	Hiruela	KH0242	FV4147	6	6	6	0	1	1	12.38	19.38	2	2	NA	18.61	0	0	22	1	17.5	11.2	14.3	8.8	20
2011	18H	Hiruela	FC1371	KT9121	14	6	6	0	4	2	12.35	19.68	2	2	NA	19.81	0	0	0	0	17.8	11.2	14.3	8.8	20
2011	20H	Hiruela	FV4021	KH0066	5	6	6	0	4	2	12.67	18.62	3	2	NA	19.54	0	0	0	0	16.6	11.2	14.3	8.8	20
2011	24H	Hiruela	KH0034	wz318501	10	6	6	0	3	2	12.25	18.58	3	2	NA	19.23	4	0	0	0	17.5	11.2	14.3	8.8	20
2011	26H	Hiruela	NA	FV4629	17	6	5	0	NA	NA	NA	NA	4	2	NA	19.7	0	0	0	0	17.6	11.2	14.3	8.8	20
2011	28H	Hiruela	KT9674	KH0476	32	5	5	0	2	2	11.86	18.97	1	1	NA	19.89	0	0	16	1	18.5	11.2	14.3	8.8	20
2011	30H	Hiruela	zz318541	FV4041	7	6	5	0	3	2	12.27	18.53	4	2	NA	18.81	0	0	0	0	16.8	11.2	14.3	8.8	20
2011	32H	Hiruela	FV4313	FC1287	13	5	5	0	2	2	11.78	18.67	4	2	NA	19.44	2	0	0	0	17.9	11.2	14.3	8.8	20
2011	34H	Hiruela	zz318743	O45455	7	7	6	0	3	2	12.64	19.38	3	2	NA	18.7	0	0	3	1	17.4	11.2	14.3	8.8	20
2011	36H	Hiruela	KH0069	KT9179	14	7	7	0	3	2	12.52	18.59	2	2	NA	20.52	0	0	32	1	17.8	11.2	14.3	8.8	20
2011	42H	Hiruela	NA	FV4494	24	6	0	5	NA	NA	NA	NA	2	2	NA	19.45	NA	NA	21	1	15.4	11.2	14.3	8.8	20
2011	44H	Hiruela	NA	NA	10	6	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	11.2	14.3	8.8	20
2011	48H	Hiruela	NA	KH0054	10	6	4	2	NA	NA	NA	NA	2	2	NA	19.97	0	0	2	1	17.5	11.2	14.3	8.8	20
2011	50H	Hiruela	FV4132	FC1346	14	6	4	1	2	2	NA	NA	4	2	NA	19.19	12	1	1	1	17.5	11.2	14.3	8.8	20
2011	56H	Hiruela	NA	NA	16	5	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	17.8	11.2	14.3	8.8	20
2011	58H	Hiruela	FV4279	KT9019	11	5	0	4	2	2	11.88	18.87	2	2	NA	19.41	NA	NA	NA	NA	17.6	11.2	14.3	8.8	20
2011	60H	Hiruela	NA	FV4626	19	5	2	0	NA	NA	NA	NA	3	2	NA	19.99	0	0	22	1	17.3	11.2	14.3	8.8	20
2011	62H	Hiruela	KH0063	O45457	17	6	5	1	3	2	12.96	19.85	3	2	NA	18.5	0	0	0	0	17.6	11.2	14.3	8.8	20
2011	66H	Hiruela	FV4569	KT9180	14	6	5	1	2	2	12.27	19.52	1	1	NA	19.82	3	0	0	0	17.5	11.2	14.3	8.8	20
2011	68H	Hiruela	FV4624	KT9019	13	6	3	NA	4	2	NA	NA	2	2	NA	NA	NA	NA	NA	NA	18	11.2	14.3	8.8	20
2011	70H	Hiruela	FV4578	FC1383	15	6	1	1	2	2	11.5	18.89	6	2	NA	19.92	0	0	1	1	17.6	11.2	14.3	8.8	20
2011	72H	Hiruela	FC1447	KT9193	14	6	6	0	4	2	12.32	19.57	2	2	NA	18.88	12	1	1	1	17.8	11.2	14.3	8.8	20
2011	74H	Hiruela	KH0065	FV4398	7	6	0	NA	3	2	12.65	20.59	4	2	NA	18.91	NA	NA	NA	NA	17.2	11.2	14.3	8.8	20
2011	78H	Hiruela	FV4438	KH0035	31	5	2	3	2	2	11.46	20.05	3	2	NA	19.91	NA	NA	5	1	18.3	11.2	14.3	8.8	20
2011	80H	Hiruela	NA	NA	13	7	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	11.2	14.3	8.8	20
2011	82H	Hiruela	FV4556	KH0386	14	6	6	0	2	2	11.92	19.64	1	1	NA	18.36	0	0	0	0	17.5	11.2	14.3	8.8	20
2011	84H	Hiruela	NA	NA	8	6	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	11.2	14.3	8.8	20
2011	88H	Hiruela	FV4632	NA	8	6	0	0	4	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	11.2	14.3	8.8	20
2011	88H	Hiruela	FV4632	KT9595	28	5	5	0	4	2	NA	NA	2	2	NA	20.51	NA	NA	7	1	16	11.2	14.3	8.8	20
2011	alfaH	Hiruela	FV4431	KH0512	19	5	2	1	2	2	12.24	19.3	1	1	NA	19.63	0	0	0	0	17.5	11.2	14.3	8.8	20
2011	EX_1	Hiruela	FC1163	EA8743	6	7	7	0	4	2	12.31	19.01	3	2	NA	18.61	1	0	0	0	16.8	11.2	14.3	8.8	20
2011	EX_3	Hiruela	zz317775	KT9047	10	7	5	0	3	2	12.4	19.01	2	2	NA	20.09	0	0	3	1	18	11.2	14.3	8.8	20
2011	EX_4	Hiruela	KT9176	FV4616	14	7	7	0	2	2	12.34	20.07	2	2	NA	19.31	1	0	10	1	17.6	11.2	14.3	8.8	20
2011	EX_6	Hiruela	KH0017	KT9368	20	5	5	0	3	2	12.95	20.07	2	2	NA	18.95	0	0	0	0	17.1	11.2	14.3	8.8	20
2011	EX_7	Hiruela	O45475	KH0021	13	5	5	0	5	2	11.94	19.1	3	2	NA	19.21	1	0	0	0	18.1	11.2	14.3	8.8	20
2011	EX_8	Hiruela	EA1051	KT9367	20	5	4	1	6	2	NA	NA	2	2	NA	19.83	2	0	0	0	17.1	11.2	14.3	8.8	20
2011	EX_9	Hiruela	EA1051	KT9006	8	6	5	1	6	2	12.83	20.28	2	2	NA	21.03	0	0	1	1	17.4	11.2	14.3	8.8	20
2011	EX_10	Hiruela	NA	KT9686	40	4	3	1	NA	NA	NA	NA	1	1	NA	19.35	NA	NA	5	1	22.3	11.2	14.3	8.8	20
2011	EX_11	Hiruela	KT9058	FV4047	12	6	4	1	2	2	11.36	18.95	4	2	NA	20.09	6	0	7	1	18.1	11.2	14.3	8.8	20
2011	EX_13	Hiruela	KT9178	KT9177	15	6	6	0	2	2	12.15	19.98	2	2	NA	19.51	10	0	0	0	17.6	11.2	14.3	8.8	20
2011	EX_14	Hiruela	NA	FC1057	42	3	3	0	NA	NA	NA	NA	4	2	NA	19.93	0	0	3	1	22.6	11.2	14.3	8.8	20
2011	EX_16	Hiruela	FV4165	FC1061	11	6	5	NA	2	2	12.26	19.39	7	2	NA	NA	10	0	0	0	18	11.2	14.3	8.8	20
2011	EX_17	Hiruela	FV4098	KH0023	7	6	5	1	2	2	12.26	19.59	3	2	NA	19.67	1	0	10	1	16.8	11.2	14.3	8.8	20
2011	EX_19	Hiruela	EJ0342	FV4068	11	6	5	0	5	2	12.04	19.44	4	2	NA	19.23	10	0	5	1	18	11.2	14.3	8.8	20
2011	EX_20	Hiruela	FV4613	EJ0325	14	6	6	NA	2	2	12.71	19.07	5	2	NA	19.45	0	0	2	1	17.8	11.2	14.3	8.8	20
2011	EX_0	Hiruela	FV4048	KT9120	14	6	5	NA	4	2	11.89	18.75	2	2	NA	19.17	11	1	13	1	17.8	11.2	14.3	8.8	20
2011	2_MT	Montesclaros	KH0079	O45363	16	6	6	0	1	1	11.56	18.53	4	2	NA	18.9	5	0	0	0	17.6	11.2	14.3	8.8	20
2011	3_MT	Montesclaros	FV4478	KH0113	14	5	5	0	2	2	12.11	18.69	1	1	NA	18.87	10	0	0	0	17.6	11.2	14.3	8.8	20
2011	4_MT	Montesclaros	CX6321	EJ0432	17	6	6	0	9	2	11.66	18.59	5	2	NA	18.57	0	0	0	0	17.6	11.2	14.3	8.8	20
2011	5_MT	Montesclaros	FV4775	FC1525	22	6	6	0	2	2	13.53	19.85	6	2	NA	20.34	1	0	0	0	15.5	11.2	14.3	8.8	20
2011	6_MT	Montesclaros	KH0028	FV4606	14	6	6	0	3	2	12.21	20.15	4	2	NA	19.99	6	0	0	0	17.8	11.2	14.3	8.8	20
2011	9_MT	Montesclaros	KT9226	KH0214	16	6	5	0	1	1	12.4	18.81	1	1	NA	19.98	1	0	0	0	17.7	11.2	14.3	8.8	20
2011	10_MT	Montesclaros	FV4572	wz318438	22	4	4	0	2	2	12.98	19.61	3	2	NA	20.01	10	0	6	1	16.4	11.2	14.3	8.8	20
2011	11_MT	Montesclaros	KT9645	KT9643	38	4	3	1	1	1	12.53	18.84	1	1	NA	20.22	NA	NA	NA	NA	21.5	11.2	14.3	8.8	20
2011	13_MT	Montesclaros	zz318557	EJ0338	13	6	5	0	3	2	11.5	18.36	5	2	NA	19.35	1	0	NA	NA	17.6	11.2	14.3	8.8	20
2011	15_MT	Montesclaros	FV4071	KH0056	15	4	4	0	4	2	11.95	19.64	3	2	NA	18.23	0	0	0	0	17.2	11.2	14.3	8.8	20
2011	18_MT	Montesclaros	FV4219	FC1379	13	5	5	0	2	2	11.54	18.56	4	2	NA	19.66	0	0	0	0	17.9	11.2	14.3	8.8	20
2011	19_MT	Montesclaros	FV4054	FV4592	17	6	5	0	4	2	12.31	19.96	2	2	NA	20.24	35	1	0	0	17.6	11.2	14.3	8.8	20
2011	20_MT	Montesclaros	KT9095	FV4590	12	6	6	0	2	2	12.01	18.59	2	2	NA	19.82	2	0	0	0	18.1	11.2	14.3	8.8	20
2011	20R_MT	Montesclaros	FV4576	FV4042	12	6	5	0	2	2	11.58	18.79	4	2	NA	18.46	10	0	0	0	17.9	11.2	14.3	8.8	20
2011	21_MT	Montesclaros	NA	KH0327	23	5	4	0	NA	NA	NA	NA	1	1	NA	19.7	0	0	NA	NA	15.5	11.2	14.3	8.8	20
2011	225_MT	Montesclaros	FV4510	FV4293	23	5	5	0	2	2	12.11	19.55	2	2	NA	19.9	1	0	NA	NA	15.5	11.2	14.3	8.8	20
2011	24_MT	Montesclaros	KH0530	KH0661	38	5	4	0	1	1	12.64	18.6	1	1	NA	18.29	0	0	NA	NA	22	11.2	14.3	8.8	20
2011	25_MT	Montesclaros	FC1404	KH0363	26	5	0	5	5	2	11.48	NA	1	1	NA	19.77	NA	NA	NA	NA	15.6	11.2	14.3	8.8	20
2011	26_MT	Montesclaros	KH0401	FV4331	36	3	2	0	1	1	12.86	19.78	2	2	NA	20.36	4	0	NA	NA	20	11.2	14.3	8.8	20
2011	27_MT	Montesclaros	KT9664	KH0280	41	4	4	0	1	1	13.17	19.94	1	1	NA	19.02	0	0	NA	NA	22.6	11.2	14.3	8.8	20
2011	28_MT	Montesclaros	EJ0559	KH0213	20	5	3	0	5	2	11.8	18.97	1	1	NA	20.1	0	0	NA	NA	16.8	11.2	14.3	8.8	20
2011	30_MT	Montesclaros	FC1682	KH0005	15	5	5	0	4	2	12.1	19.21	3	2	NA	18.36	0	0	NA	NA	17.5	11.2	14.3	8.8	20
2011	31_MT	Montesclaros	KH0671	KH0688	32	5	2	0	1	1	13.15	19.87	1	1	NA	18.78	0	0	3	1	18.5	11.2	14.3	8.8	20
2011	32_MT	Montesclaros	EA8789	FC1736	12	6	6	0	3	2	12.23	19.08	4	2	NA	19.35	0	0	NA	NA	18.1	11.2	14.3	8.8	20
2011	33_MT	Montesclaros	FC1404	O45279	14	5	5	0	5	2	12.05	19.16	3	2	NA	20.08	2	0	0	0	17.6	11.2	14.3	8.8	20
2011	35_MT	Montesclaros	FV4608	KT9644	41	4	4	0	2	2	13.62	20.09	2	2	NA	19.8	0	0	2	1	23	11.2	14.3	8.8	20
2011	37_MT	Montesclaros	FC1349	wz318516	17	5	5	0	4	2	11.41	18.76	3	2	NA	19.47	0	0	NA	NA	17.6	11.2	14.3	8.8	20
2011	38_MT	Montesclaros	zz318579	L969663	19	6	6	0	3	2	NA	NA	8	2	NA	20.02	21	1	6	1	16.8	11.2	14.3	8.8	20
2011	39B_MT	Montesclaros	KT9002	KH0008	6	4	4	0	2	2	11.79	18.49	3	2	NA	18.87	0	0	NA	NA	17	11.2	14.3	8.8	20
2011	40_MT	Montesclaros	FC1077	FC1340	16	6	6	0	4	2	11.75	19.55	4	2	NA	19.73	0	0	NA	NA	17.7	11.2	14.3	8.8	20
2011	43_MT	Montesclaros	KT9194	FV4129	18	6	6	0	2	2	11.86	17.85	2	2	NA	19.26	0	0	NA	NA	17.5	11.2	14.3	8.8	20
2011	44_MT	Montesclaros	FC1523	KH0677	14	6	5	0	5	2	11.6	19.14	1	1	NA	19.51	0	0	NA	NA	17.8	11.2	14.3	8.8	20
2011	45_MT	Montesclaros	NA	O45468	14	5	0	5	NA	NA	NA	NA	3	2	NA	18.47	0	0	NA	NA	18	11.2	14.3	8.8	20
2011	47_MT	Montesclaros	FV4104	KH0020	21	5	5	0	2	2	11.68	19.79	2	2	NA	19.38	0	0	2	1	16.4	11.2	14.3	8.8	20
2011	49_MT	Montesclaros	NA	KT9632	34	5	5	0	NA	NA	NA	NA	1	1	NA	19.19	0	0	NA	NA	19.3	11.2	14.3	8.8	20
2011	51_MT	Montesclaros	KT9150	FV4427	14	5	5	0	2	2	12.19	19.34	2	2	NA	18.27	2	0	0	0	17.4	11.2	14.3	8.8	20
2011	54_MT	Montesclaros	O45280	KH0659	25	5	4	0	3	2	12.23	NA	1	1	NA	19.23	40	1	0	0	15.8	11.2	14.3	8.8	20
2011	55_MT	Montesclaros	O45280	EA8788	12	5	4	0	3	2	12.61	19.52	3	2	NA	19.16	0	0	0	0	17.9	11.2	14.3	8.8	20
2011	56_MT	Montesclaros	FV4164	wz318592	9	7	5	1	2	2	12.51	19.53	3	2	NA	20.02	0	0	0	0	17.5	11.2	14.3	8.8	20
2011	59_MT	Montesclaros	KT9149	FV4486	15	6	5	0	2	2	12.23	18.83	2	2	NA	19.21	0	0	0	0	17.8	11.2	14.3	8.8	20
2011	60_MT	Montesclaros	KT9648	KH0452	34	4	4	0	2	2	12.23	19.81	1	1	NA	18.59	NA	NA	NA	NA	18.7	11.2	14.3	8.8	20
2011	61_MT	Montesclaros	FC1526	FC1079	13	6	4	2	6	2	12.3	19.66	4	2	NA	19.4	2	0	4	1	18	11.2	14.3	8.8	20
2011	62_MT	Montesclaros	FV4393	KH0059	13	6	4	2	2	2	11.86	19.06	3	2	NA	19.66	0	0	0	0	18	11.2	14.3	8.8	20
2011	64_MT	Montesclaros	KH0082	FC1477	11	6	2	NA	1	1	11.45	19.54	4	2	NA	18.59	0	0	0	0	17.9	11.2	14.3	8.8	20
2011	65_MT	Montesclaros	KH0011	FV4288	8	7	7	0	3	2	12.64	18.44	2	2	NA	19.54	0	0	NA	NA	17.3	11.2	14.3	8.8	20
2011	68_MT	Montesclaros	KT9152	KH0007	13	7	6	0	2	2	NA	NA	3	2	NA	19.48	0	0	0	0	17.8	11.2	14.3	8.8	20
2011	M1_MT	Montesclaros	FV4419	EJ0156	14	6	5	0	2	2	12.49	20.2	5	2	NA	19.13	4	0	0	0	17.8	11.2	14.3	8.8	20
2011	M2_MT	Montesclaros	zz318748	KT9153	13	7	3	0	5	2	12.12	19.91	2	2	NA	19.95	0	0	0	0	17.8	11.2	14.3	8.8	20
2011	M5_MT	Montesclaros	KT9151	EJ0395	14	6	4	2	2	2	12.17	20.43	5	2	NA	18.59	0	0	14	1	17.8	11.2	14.3	8.8	20
2011	A_MT	Montesclaros	FV4412	O45477	17	7	5	0	2	2	12.81	20.66	5	2	NA	19.41	0	0	0	0	17.5	11.2	14.3	8.8	20
2011	C_MT	Montesclaros	FV4612	KH0058	12	6	4	0	2	2	11.5	19.48	3	2	NA	19.93	0	0	0	0	18.1	11.2	14.3	8.8	20
2011	F_MT	Montesclaros	NA	KH0027	20	5	3	2	NA	NA	NA	NA	2	2	NA	19.92	3	0	5	1	16.8	11.2	14.3	8.8	20
2011	P3H_011	Hiruela	KT9669	KH0345	31	4	4	0	2	2	NA	19.8	1	1	NA	20.09	15	1	NA	NA	17.4	11.2	14.3	8.8	20
2011	P5H_011	Hiruela	FV4533	EA8718	23	6	6	0	2	2	11.9	19.39	5	2	NA	19.74	2	0	29	1	15.4	11.2	14.3	8.8	20
2012	1H	Hiruela	KT9009	MX2035	19	5	2	0	3	2	NA	NA	2	2	NA	19.64	100	1	0	0	20.8	11.2	8.5	3	14.2
2012	5H	Hiruela	MX2014	MX2013	16	5	5	0	2	2	12.4	19.33	2	2	NA	19.83	0	0	0	0	18.8	11.2	8.5	3	14.2
2012	9H	Hiruela	FV4255	FV4218	18	5	5	0	3	2	12.2	19.83	3	2	NA	19.05	NA	NA	4	1	20.3	11.2	8.5	3	14.2
2012	11H	Hiruela	KH0102	MX2028	18	6	3	3	2	2	NA	20.25	2	2	NA	20.26	0	0	0	0	20.8	11.2	8.5	3	14.2
2012	13H	Hiruela	FV4165	FV4068	17	5	3	0	3	2	13	19.86	5	2	NA	19.53	0	0	0	0	19.7	11.2	8.5	3	14.2
2012	19H	Hiruela	NA	KT9121	18	6	3	3	NA	NA	NA	NA	3	2	NA	19.85	16	1	1	1	20.8	11.2	8.5	3	14.2
2012	21H	Hiruela	KT9001	FC1123	17	5	4	0	3	2	13	20.3	5	2	NA	19.33	2	0	0	0	19.6	11.2	8.5	3	14.2
2012	23H	Hiruela	MX2261	KH0476	19	7	4	3	2	2	11.6	19.53	2	2	NA	NA	60	1	0	0	20.2	11.2	8.5	3	14.2
